racecourse,distance,going,raceclass,age_cond,age_cond,wintime,count
2.0,7.23,8,4.0,1,1,97.638,5
2.0,7.23,8,4.0,2,2,94.38,1
2.0,7.23,8,4.0,3,3,97.13,3
2.0,7.23,8,4.0,4,4,94.3533333333,3
2.0,7.23,8,5.0,1,1,99.04,3
2.0,7.23,8,5.0,3,3,96.218,10
2.0,7.23,8,6.0,3,3,96.6957142857,7
2.0,7.23,8,6.0,4,4,96.235,2
2.0,7.23,9,3.0,3,3,98.865,2
2.0,7.23,9,4.0,1,1,100.934,5
2.0,7.23,9,4.0,3,3,99.025,2
2.0,7.23,9,5.0,1,1,100.242857143,7
2.0,7.23,9,5.0,3,3,99.8828571429,7
2.0,7.23,9,6.0,1,1,101.35,2
2.0,7.23,9,6.0,2,2,99.36,2
2.0,7.23,9,6.0,3,3,99.454,5
2.0,8.0,2,3.0,2,2,99.165,2
2.0,8.0,2,3.0,3,3,98.17,1
2.0,8.0,2,4.0,2,2,99.34,1
2.0,8.0,2,4.0,3,3,99.97,2
2.0,8.0,2,6.0,2,2,100.02,1
2.0,8.0,2,6.0,3,3,99.705,2
2.0,8.0,3,2.0,1,1,102.325,2
2.0,8.0,3,2.0,2,2,100.0675,4
2.0,8.0,3,2.0,3,3,99.9466666667,3
2.0,8.0,3,2.0,4,4,100.285,2
2.0,8.0,3,3.0,1,1,100.695,2
2.0,8.0,3,3.0,2,2,100.375,2
2.0,8.0,3,3.0,3,3,99.3875,8
2.0,8.0,3,4.0,1,1,100.193333333,3
2.0,8.0,3,4.0,2,2,100.61,2
2.0,8.0,3,4.0,3,3,100.13,3
2.0,8.0,3,4.0,4,4,100.57,1
2.0,8.0,3,5.0,1,1,102.835,2
2.0,8.0,3,5.0,2,2,101.395,6
2.0,8.0,3,5.0,3,3,100.818333333,6
2.0,8.0,3,5.0,4,4,100.296666667,6
2.0,8.0,3,6.0,2,2,100.995,2
2.0,8.0,3,6.0,3,3,100.758,10
2.0,8.0,3,6.0,4,4,100.07,2
2.0,8.0,5,2.0,1,1,101.015,2
2.0,8.0,5,2.0,2,2,99.83,1
2.0,8.0,5,2.0,3,3,100.09,5
2.0,8.0,5,2.0,4,4,98.95,1
2.0,8.0,5,3.0,1,1,101.82,1
2.0,8.0,5,3.0,2,2,104.565,2
2.0,8.0,5,3.0,3,3,101.51,3
2.0,8.0,5,4.0,1,1,103.76,5
2.0,8.0,5,4.0,2,2,102.45,5
2.0,8.0,5,4.0,3,3,101.818666667,15
2.0,8.0,5,4.0,4,4,100.39,2
2.0,8.0,5,5.0,1,1,105.11,1
2.0,8.0,5,5.0,2,2,101.3625,4
2.0,8.0,5,5.0,3,3,102.16,4
2.0,8.0,5,5.0,4,4,101.37,4
2.0,8.0,5,6.0,2,2,105.89,1
2.0,8.0,5,6.0,3,3,103.00375,8
2.0,8.0,5,6.0,4,4,103.1625,4
2.0,8.0,6,2.0,1,1,105.64,2
2.0,8.0,6,2.0,2,2,102.75,1
2.0,8.0,6,2.0,3,3,103.96,2
2.0,8.0,6,3.0,3,3,102.96,1
2.0,8.0,6,3.0,4,4,102.85,1
2.0,8.0,6,4.0,1,1,105.7075,4
2.0,8.0,6,4.0,2,2,104.34,1
2.0,8.0,6,4.0,3,3,105.286,10
2.0,8.0,6,5.0,2,2,104.96,2
2.0,8.0,6,5.0,3,3,103.546666667,3
2.0,8.0,6,5.0,4,4,102.66,2
2.0,8.0,6,6.0,2,2,102.6,1
2.0,8.0,6,6.0,3,3,104.965,6
2.0,8.0,6,6.0,4,4,105.39,1
2.0,8.0,8,1.0,1,1,110.02,1
2.0,8.0,8,1.0,3,3,108.63,1
2.0,8.0,8,2.0,1,1,106.793333333,3
2.0,8.0,8,2.0,2,2,106.04,1
2.0,8.0,8,2.0,3,3,104.82,2
2.0,8.0,8,3.0,1,1,104.83,1
2.0,8.0,8,3.0,3,3,104.72,2
2.0,8.0,8,3.0,4,4,103.96,1
2.0,8.0,8,4.0,1,1,108.372,5
2.0,8.0,8,4.0,2,2,110.165,2
2.0,8.0,8,4.0,3,3,105.888,5
2.0,8.0,8,5.0,1,1,106.4,1
2.0,8.0,8,5.0,2,2,104.44,2
2.0,8.0,8,5.0,3,3,108.9125,4
2.0,8.0,8,5.0,4,4,105.4475,4
2.0,8.0,8,6.0,2,2,111.1,1
2.0,8.0,8,6.0,3,3,105.19,2
2.0,8.0,8,6.0,4,4,108.33,3
2.0,8.0,9,2.0,1,1,109.34,1
2.0,8.0,9,2.0,3,3,106.52,2
2.0,8.0,9,3.0,2,2,113.885,2
2.0,8.0,9,3.0,3,3,110.945,6
2.0,8.0,9,4.0,1,1,114.543333333,6
2.0,8.0,9,4.0,3,3,110.6,2
2.0,8.0,9,5.0,2,2,108.41,1
2.0,8.0,9,6.0,3,3,110.59,5
2.0,8.0,9,6.0,4,4,110.78,2
2.0,9.0,5,5.0,4,4,115.73,1
2.0,9.0,5,6.0,4,4,115.46,1
2.0,9.0,9,3.0,3,3,134.52,1
2.0,9.0,9,4.0,2,2,134.74,1
2.0,9.0,9,5.0,1,1,133.84,1
2.0,9.0,9,5.0,3,3,136.07,1
2.0,9.0,9,6.0,3,3,131.98,1
2.0,9.09,2,4.0,3,3,111.1,2
2.0,9.09,2,5.0,2,2,113.775,2
2.0,9.09,2,5.0,3,3,113.9,1
2.0,9.09,3,2.0,2,2,114.13,1
2.0,9.09,3,4.0,2,2,115.11,1
2.0,9.09,3,5.0,2,2,113.63,2
2.0,9.09,3,5.0,3,3,111.486666667,3
2.0,9.09,3,5.0,4,4,118.3,1
2.0,9.09,3,6.0,3,3,116.57,1
2.0,9.09,3,6.0,4,4,116.08,3
2.0,9.09,5,4.0,3,3,115.23,1
2.0,9.09,5,4.0,4,4,116.83,3
2.0,9.09,5,5.0,2,2,116.52,3
2.0,9.09,5,5.0,3,3,117.66375,8
2.0,9.09,5,5.0,4,4,114.84,2
2.0,9.09,5,6.0,3,3,118.36,1
2.0,9.09,5,6.0,4,4,115.82875,8
2.0,9.09,6,4.0,3,3,121.36,1
2.0,9.09,6,4.0,4,4,117.46,1
2.0,9.09,6,5.0,2,2,115.45,1
2.0,9.09,6,5.0,3,3,118.223333333,3
2.0,9.09,6,6.0,2,2,118.63,1
2.0,9.09,6,6.0,4,4,117.76,2
2.0,9.09,8,4.0,3,3,127.5,1
2.0,9.09,8,4.0,4,4,124.43,1
2.0,9.09,8,5.0,2,2,127.49,1
2.0,9.09,8,5.0,3,3,122.4575,4
2.0,9.09,8,6.0,2,2,121.41,1
2.0,9.09,8,6.0,3,3,120.69,2
2.0,9.09,8,6.0,4,4,123.255,2
2.0,9.09,9,4.0,3,3,130.584,5
2.0,9.09,9,5.0,2,2,128.97,1
2.0,9.09,9,5.0,3,3,135.03,1
2.0,9.09,9,6.0,3,3,129.842,10
2.0,10.0,2,1.0,3,3,124.02,1
2.0,10.0,2,3.0,3,3,126.03,1
2.0,10.0,2,4.0,3,3,128.424,5
2.0,10.0,2,5.0,3,3,127.71,1
2.0,10.0,2,5.0,4,4,127.01,1
2.0,10.0,3,1.0,3,3,125.8225,4
2.0,10.0,3,2.0,3,3,125.08,1
2.0,10.0,3,3.0,3,3,127.1,4
2.0,10.0,3,3.0,4,4,128.185,2
2.0,10.0,3,4.0,3,3,127.55,5
2.0,10.0,3,4.0,4,4,127.31,2
2.0,10.0,3,5.0,3,3,128.93875,8
2.0,10.0,3,5.0,4,4,128.3,2
2.0,10.0,3,6.0,2,2,129.255,2
2.0,10.0,3,6.0,3,3,128.615,2
2.0,10.0,3,6.0,4,4,127.715,2
2.0,10.0,5,1.0,3,3,127.31,4
2.0,10.0,5,2.0,3,3,129.253333333,3
2.0,10.0,5,3.0,3,3,131.2575,4
2.0,10.0,5,3.0,4,4,125.105,2
2.0,10.0,5,4.0,3,3,130.208571429,14
2.0,10.0,5,4.0,4,4,127.01,1
2.0,10.0,5,5.0,3,3,130.12,14
2.0,10.0,5,5.0,4,4,130.18,1
2.0,10.0,5,6.0,2,2,130.939,10
2.0,10.0,5,6.0,3,3,132.885,2
2.0,10.0,5,6.0,4,4,129.3475,4
2.0,10.0,6,1.0,3,3,131.75,3
2.0,10.0,6,2.0,3,3,132.186666667,3
2.0,10.0,6,3.0,3,3,132.42,1
2.0,10.0,6,4.0,3,3,135.114,5
2.0,10.0,6,4.0,4,4,132.54,2
2.0,10.0,6,5.0,3,3,133.572857143,7
2.0,10.0,6,6.0,2,2,134.0,1
2.0,10.0,6,6.0,3,3,133.985,2
2.0,10.0,6,6.0,4,4,133.1025,4
2.0,10.0,8,1.0,3,3,134.626666667,3
2.0,10.0,8,2.0,3,3,135.29,1
2.0,10.0,8,3.0,3,3,133.725,2
2.0,10.0,8,4.0,3,3,136.946666667,3
2.0,10.0,8,4.0,4,4,134.656666667,3
2.0,10.0,8,5.0,3,3,139.228,5
2.0,10.0,8,5.0,4,4,133.11,1
2.0,10.0,8,6.0,2,2,138.14,4
2.0,10.0,8,6.0,4,4,136.09,2
2.0,10.0,9,1.0,3,3,140.34,1
2.0,10.0,9,3.0,3,3,141.81,3
2.0,10.0,9,4.0,2,2,142.77,1
2.0,10.0,9,4.0,3,3,143.528,5
2.0,10.0,9,5.0,3,3,140.883333333,3
2.0,10.0,9,6.0,3,3,137.91,1
2.0,10.0,9,6.0,4,4,139.78,1
2.0,10.87,2,4.0,2,2,137.92,1
2.0,10.87,2,5.0,2,2,141.13,1
2.0,10.87,2,6.0,3,3,138.335,2
2.0,10.87,3,1.0,3,3,136.755,2
2.0,10.87,3,4.0,2,2,140.29,2
2.0,10.87,3,5.0,2,2,139.12,1
2.0,10.87,3,5.0,3,3,140.136666667,3
2.0,10.87,3,5.0,4,4,137.46,1
2.0,10.87,3,6.0,3,3,138.37,1
2.0,10.87,5,1.0,3,3,137.81,1
2.0,10.87,5,4.0,2,2,144.795,2
2.0,10.87,5,5.0,2,2,140.91,2
2.0,10.87,5,5.0,3,3,143.585,2
2.0,10.87,5,6.0,3,3,143.21,2
2.0,10.87,6,1.0,3,3,143.08,1
2.0,10.87,6,5.0,2,2,148.25,2
2.0,10.87,6,6.0,3,3,146.24,2
2.0,10.87,8,1.0,3,3,147.85,1
2.0,10.87,8,5.0,3,3,148.33,1
2.0,10.87,9,5.0,2,2,161.32,1
2.0,13.06,2,5.0,3,3,171.945,2
2.0,13.06,2,5.0,4,4,170.23,1
2.0,13.06,2,6.0,3,3,171.88,1
2.0,13.06,3,3.0,3,3,170.572,5
2.0,13.06,3,3.0,4,4,170.116666667,3
2.0,13.06,3,4.0,4,4,170.7,1
2.0,13.06,3,5.0,3,3,174.688571429,7
2.0,13.06,3,5.0,4,4,170.5075,4
2.0,13.06,3,6.0,3,3,174.035,2
2.0,13.06,3,6.0,4,4,172.09,1
2.0,13.06,5,3.0,3,3,179.095,4
2.0,13.06,5,3.0,4,4,170.82,1
2.0,13.06,5,5.0,3,3,176.34,6
2.0,13.06,5,5.0,4,4,174.658888889,9
2.0,13.06,5,6.0,3,3,177.678333333,6
2.0,13.06,5,6.0,4,4,175.48,3
2.0,13.06,6,3.0,3,3,178.044,5
2.0,13.06,6,3.0,4,4,177.73,1
2.0,13.06,6,5.0,3,3,182.042,5
2.0,13.06,6,5.0,4,4,177.715,2
2.0,13.06,6,6.0,3,3,183.24,1
2.0,13.06,6,6.0,4,4,183.56,1
2.0,13.06,8,2.0,3,3,186.94,1
2.0,13.06,8,3.0,3,3,184.034,5
2.0,13.06,8,3.0,4,4,182.24,1
2.0,13.06,8,5.0,3,3,186.8725,4
2.0,13.06,8,5.0,4,4,182.25,1
2.0,13.06,8,6.0,3,3,184.66,2
2.0,13.06,8,6.0,4,4,185.59,1
2.0,13.06,9,3.0,3,3,193.726666667,3
2.0,13.06,9,6.0,4,4,189.06,1
2.0,15.0,2,3.0,3,3,196.09,2
2.0,15.0,3,3.0,2,2,200.165,2
2.0,15.0,3,3.0,3,3,198.04,1
2.0,15.0,3,5.0,3,3,200.86,1
2.0,15.0,3,6.0,4,4,199.323333333,6
2.0,15.0,5,3.0,2,2,202.47,1
2.0,15.0,5,4.0,4,4,195.13,1
2.0,15.0,5,5.0,3,3,204.08,2
2.0,15.0,5,6.0,3,3,202.13,1
2.0,15.0,5,6.0,4,4,203.112,5
2.0,15.0,6,6.0,3,3,206.15,1
2.0,15.0,6,6.0,4,4,204.932,5
2.0,15.0,8,3.0,2,2,206.46,1
2.0,15.0,8,6.0,3,3,210.0,1
2.0,15.0,8,6.0,4,4,211.216666667,3
2.0,15.0,9,3.0,3,3,225.97,1
2.0,15.0,9,4.0,3,3,217.426666667,3
2.0,17.48,3,3.0,4,4,227.72,1
2.0,17.48,3,4.0,3,3,230.375,2
2.0,17.48,3,4.0,4,4,231.53,1
2.0,17.48,5,3.0,3,3,229.53,1
2.0,17.48,5,4.0,3,3,230.77,1
2.0,17.48,5,4.0,4,4,233.54,1
2.0,17.48,6,2.0,3,3,245.91,1
2.0,17.48,6,5.0,4,4,246.755,2
2.0,17.48,8,3.0,4,4,239.51,1
2.0,17.48,8,4.0,3,3,240.11,1
2.0,17.48,9,3.0,4,4,247.53,1
2.0,17.48,9,4.0,4,4,258.74,1
2.0,17.48,9,5.0,3,3,247.51,1
4.0,5.05,2,1.0,3,3,59.8533333333,3
4.0,5.05,2,3.0,1,1,61.14,1
4.0,5.05,2,3.0,2,2,60.8366666667,3
4.0,5.05,2,4.0,1,1,61.4985,20
4.0,5.05,2,4.0,2,2,61.017,10
4.0,5.05,2,4.0,3,3,60.8122222222,9
4.0,5.05,2,5.0,1,1,62.0392,25
4.0,5.05,2,5.0,2,2,61.2657142857,14
4.0,5.05,2,5.0,3,3,61.43,8
4.0,5.05,2,5.0,4,4,61.12,1
4.0,5.05,2,6.0,1,1,62.46,20
4.0,5.05,2,6.0,2,2,61.976,5
4.0,5.05,2,6.0,3,3,61.7927777778,18
4.0,5.05,2,6.0,4,4,61.79,3
4.0,5.05,3,1.0,3,3,60.495,2
4.0,5.05,3,3.0,3,3,61.05,2
4.0,5.05,3,4.0,1,1,62.6625,16
4.0,5.05,3,4.0,2,2,61.3325,4
4.0,5.05,3,4.0,3,3,61.59,5
4.0,5.05,3,5.0,1,1,62.52,18
4.0,5.05,3,5.0,2,2,61.88,10
4.0,5.05,3,5.0,3,3,61.7266666667,6
4.0,5.05,3,5.0,4,4,61.96,1
4.0,5.05,3,6.0,1,1,62.6527272727,22
4.0,5.05,3,6.0,2,2,61.98,6
4.0,5.05,3,6.0,3,3,62.088,10
4.0,5.05,3,6.0,4,4,61.826,10
4.0,5.05,5,1.0,3,3,61.375,4
4.0,5.05,5,3.0,1,1,62.76,1
4.0,5.05,5,4.0,1,1,63.1888888889,9
4.0,5.05,5,4.0,2,2,62.5775,4
4.0,5.05,5,4.0,3,3,62.238,5
4.0,5.05,5,5.0,1,1,62.762,20
4.0,5.05,5,5.0,2,2,62.8070588235,17
4.0,5.05,5,5.0,3,3,62.65,5
4.0,5.05,5,6.0,1,1,63.9721052632,19
4.0,5.05,5,6.0,2,2,63.4825,4
4.0,5.05,5,6.0,3,3,62.7522222222,9
4.0,5.05,5,6.0,4,4,61.95,3
4.0,5.05,6,1.0,3,3,62.21,4
4.0,5.05,6,3.0,3,3,61.41,1
4.0,5.05,6,4.0,1,1,64.942,5
4.0,5.05,6,4.0,2,2,63.0033333333,3
4.0,5.05,6,4.0,3,3,63.39,3
4.0,5.05,6,5.0,1,1,63.988125,16
4.0,5.05,6,5.0,2,2,63.6133333333,6
4.0,5.05,6,5.0,3,3,63.715,6
4.0,5.05,6,5.0,4,4,65.54,1
4.0,5.05,6,6.0,1,1,64.8875,8
4.0,5.05,6,6.0,2,2,63.8766666667,3
4.0,5.05,6,6.0,3,3,64.3,6
4.0,5.05,6,6.0,4,4,63.02,1
4.0,5.05,8,1.0,3,3,67.22,1
4.0,5.05,8,3.0,1,1,65.25,1
4.0,5.05,8,4.0,1,1,65.48,2
4.0,5.05,8,4.0,3,3,64.18,1
4.0,5.05,8,5.0,1,1,65.1816666667,6
4.0,5.05,8,5.0,2,2,64.445,2
4.0,5.05,8,5.0,3,3,65.05,1
4.0,5.05,8,6.0,1,1,65.875,2
4.0,5.05,8,6.0,2,2,66.26,1
4.0,5.05,8,6.0,3,3,64.8333333333,3
4.0,5.05,8,6.0,4,4,63.8866666667,3
4.0,5.05,9,4.0,3,3,64.32,1
4.0,5.05,9,5.0,1,1,65.48,1
4.0,5.05,9,6.0,1,1,65.61,1
4.0,5.73,2,3.0,2,2,70.2766666667,3
4.0,5.73,2,3.0,3,3,69.35,4
4.0,5.73,2,3.0,4,4,68.48,1
4.0,5.73,2,4.0,1,1,71.0111111111,9
4.0,5.73,2,4.0,2,2,70.08,3
4.0,5.73,2,4.0,3,3,69.8364705882,17
4.0,5.73,2,4.0,4,4,71.04,1
4.0,5.73,2,5.0,1,1,71.1430769231,26
4.0,5.73,2,5.0,2,2,70.73,9
4.0,5.73,2,5.0,3,3,70.3792592593,27
4.0,5.73,2,5.0,4,4,70.214,5
4.0,5.73,2,6.0,1,1,71.2635294118,17
4.0,5.73,2,6.0,2,2,70.8233333333,6
4.0,5.73,2,6.0,3,3,70.6376470588,17
4.0,5.73,2,6.0,4,4,70.69,2
4.0,5.73,3,3.0,2,2,68.99,1
4.0,5.73,3,3.0,3,3,70.16,1
4.0,5.73,3,4.0,1,1,71.93,4
4.0,5.73,3,4.0,2,2,70.275,2
4.0,5.73,3,4.0,3,3,70.5371428571,14
4.0,5.73,3,5.0,1,1,71.3186363636,22
4.0,5.73,3,5.0,2,2,70.87875,8
4.0,5.73,3,5.0,3,3,70.6339393939,33
4.0,5.73,3,5.0,4,4,70.7133333333,3
4.0,5.73,3,6.0,1,1,71.612,5
4.0,5.73,3,6.0,2,2,71.34,8
4.0,5.73,3,6.0,3,3,71.5522222222,9
4.0,5.73,3,6.0,4,4,71.68,2
4.0,5.73,5,2.0,3,3,68.91,1
4.0,5.73,5,3.0,1,1,72.805,2
4.0,5.73,5,3.0,2,2,70.42,1
4.0,5.73,5,3.0,3,3,71.37,3
4.0,5.73,5,4.0,1,1,71.255,6
4.0,5.73,5,4.0,2,2,70.9166666667,3
4.0,5.73,5,4.0,3,3,71.105,16
4.0,5.73,5,4.0,4,4,70.24,2
4.0,5.73,5,5.0,1,1,72.2305882353,17
4.0,5.73,5,5.0,2,2,72.09,4
4.0,5.73,5,5.0,3,3,71.4552173913,23
4.0,5.73,5,5.0,4,4,70.45,1
4.0,5.73,5,6.0,1,1,72.9866666667,3
4.0,5.73,5,6.0,2,2,72.025,4
4.0,5.73,5,6.0,3,3,71.5838461538,13
4.0,5.73,5,6.0,4,4,69.9,1
4.0,5.73,6,3.0,2,2,73.26,1
4.0,5.73,6,3.0,3,3,72.19,2
4.0,5.73,6,4.0,1,1,73.37,5
4.0,5.73,6,4.0,3,3,72.09,3
4.0,5.73,6,5.0,1,1,73.33875,8
4.0,5.73,6,5.0,2,2,72.4625,4
4.0,5.73,6,5.0,3,3,73.08,8
4.0,5.73,6,5.0,4,4,72.63,3
4.0,5.73,6,6.0,1,1,73.6733333333,3
4.0,5.73,6,6.0,2,2,73.2,3
4.0,5.73,6,6.0,3,3,72.9466666667,6
4.0,5.73,6,6.0,4,4,72.94,2
4.0,5.73,8,3.0,3,3,72.37,1
4.0,5.73,8,4.0,3,3,73.9475,4
4.0,5.73,8,4.0,4,4,73.05,1
4.0,5.73,8,5.0,1,1,72.975,2
4.0,5.73,8,5.0,2,2,73.02,1
4.0,5.73,8,5.0,3,3,74.69,5
4.0,5.73,8,5.0,4,4,75.5,1
4.0,5.73,8,6.0,2,2,75.99,1
4.0,5.73,8,6.0,3,3,76.17,1
4.0,5.73,9,5.0,1,1,75.44,2
4.0,5.73,9,5.0,3,3,74.1625,4
4.0,5.73,9,6.0,3,3,75.75,1
4.0,8.02,2,1.0,3,3,97.9066666667,3
4.0,8.02,2,2.0,1,1,100.74,1
4.0,8.02,2,2.0,2,2,97.39,1
4.0,8.02,2,3.0,1,1,100.3,1
4.0,8.02,2,3.0,3,3,98.5025,4
4.0,8.02,2,4.0,1,1,101.177142857,7
4.0,8.02,2,4.0,2,2,99.908,5
4.0,8.02,2,4.0,3,3,99.558,15
4.0,8.02,2,4.0,4,4,100.89,1
4.0,8.02,2,5.0,1,1,100.6625,4
4.0,8.02,2,5.0,2,2,100.212727273,11
4.0,8.02,2,5.0,3,3,99.855,16
4.0,8.02,2,5.0,4,4,99.9357142857,14
4.0,8.02,2,6.0,2,2,100.995757576,33
4.0,8.02,2,6.0,3,3,99.64875,8
4.0,8.02,2,6.0,4,4,100.8,1
4.0,8.02,2,7.0,3,3,100.72,1
4.0,8.02,3,1.0,3,3,99.3725,4
4.0,8.02,3,3.0,1,1,100.47,1
4.0,8.02,3,3.0,2,2,98.47,1
4.0,8.02,3,3.0,3,3,99.03,1
4.0,8.02,3,3.0,4,4,101.3,1
4.0,8.02,3,4.0,1,1,101.09,1
4.0,8.02,3,4.0,2,2,99.99,4
4.0,8.02,3,4.0,3,3,100.01,8
4.0,8.02,3,4.0,4,4,100.7,1
4.0,8.02,3,5.0,1,1,100.852,5
4.0,8.02,3,5.0,2,2,101.048888889,9
4.0,8.02,3,5.0,3,3,100.597777778,18
4.0,8.02,3,5.0,4,4,100.176363636,11
4.0,8.02,3,6.0,2,2,100.512727273,11
4.0,8.02,3,6.0,3,3,101.496666667,6
4.0,8.02,3,6.0,4,4,101.305,4
4.0,8.02,5,2.0,3,3,98.88,1
4.0,8.02,5,3.0,1,1,104.1775,4
4.0,8.02,5,3.0,2,2,102.64,3
4.0,8.02,5,3.0,3,3,100.986666667,3
4.0,8.02,5,3.0,4,4,102.97,2
4.0,8.02,5,4.0,1,1,103.565,2
4.0,8.02,5,4.0,2,2,101.935,2
4.0,8.02,5,4.0,3,3,102.486666667,9
4.0,8.02,5,4.0,4,4,101.61,1
4.0,8.02,5,5.0,1,1,102.335,12
4.0,8.02,5,5.0,2,2,103.19,5
4.0,8.02,5,5.0,3,3,102.452142857,14
4.0,8.02,5,5.0,4,4,100.562,5
4.0,8.02,5,6.0,2,2,102.71,13
4.0,8.02,5,6.0,3,3,102.2,4
4.0,8.02,6,1.0,3,3,103.16,1
4.0,8.02,6,3.0,2,2,107.53,1
4.0,8.02,6,3.0,3,3,100.265,2
4.0,8.02,6,4.0,2,2,103.596666667,3
4.0,8.02,6,4.0,3,3,103.336666667,3
4.0,8.02,6,4.0,4,4,102.56,2
4.0,8.02,6,5.0,1,1,104.95,6
4.0,8.02,6,5.0,2,2,104.162,5
4.0,8.02,6,5.0,3,3,103.81,7
4.0,8.02,6,5.0,4,4,103.092,5
4.0,8.02,6,6.0,2,2,104.851428571,7
4.0,8.02,6,6.0,3,3,107.16,1
4.0,8.02,8,2.0,3,3,106.11,1
4.0,8.02,8,3.0,1,1,107.905,2
4.0,8.02,8,5.0,1,1,107.8,2
4.0,8.02,8,5.0,2,2,105.293333333,3
4.0,8.02,8,5.0,3,3,106.062,5
4.0,8.02,8,5.0,4,4,107.42,2
4.0,8.02,8,6.0,2,2,104.365,2
4.0,8.02,8,6.0,4,4,106.0,3
4.0,8.02,9,5.0,1,1,108.25,1
4.0,8.02,9,6.0,2,2,109.24,1
4.0,8.02,9,6.0,3,3,108.17,1
4.0,10.21,2,2.0,2,2,129.72,1
4.0,10.21,2,3.0,2,2,127.3,2
4.0,10.21,2,4.0,1,1,130.085,2
4.0,10.21,2,4.0,2,2,130.106666667,6
4.0,10.21,2,4.0,3,3,128.835,6
4.0,10.21,2,4.0,4,4,129.773333333,3
4.0,10.21,2,5.0,1,1,129.9375,4
4.0,10.21,2,5.0,2,2,129.472777778,18
4.0,10.21,2,5.0,3,3,128.838666667,15
4.0,10.21,2,5.0,4,4,132.023333333,3
4.0,10.21,2,6.0,2,2,130.119,10
4.0,10.21,2,6.0,3,3,129.518333333,12
4.0,10.21,2,6.0,4,4,129.712666667,15
4.0,10.21,3,2.0,2,2,130.47,1
4.0,10.21,3,3.0,2,2,128.3,1
4.0,10.21,3,3.0,3,3,128.42,1
4.0,10.21,3,4.0,1,1,132.33,1
4.0,10.21,3,4.0,2,2,130.04,7
4.0,10.21,3,4.0,3,3,129.12,4
4.0,10.21,3,4.0,4,4,129.67,1
4.0,10.21,3,5.0,1,1,131.456,5
4.0,10.21,3,5.0,2,2,129.45,11
4.0,10.21,3,5.0,3,3,129.5,10
4.0,10.21,3,5.0,4,4,128.2675,4
4.0,10.21,3,6.0,2,2,130.747777778,9
4.0,10.21,3,6.0,3,3,131.058333333,6
4.0,10.21,3,6.0,4,4,130.016428571,14
4.0,10.21,5,2.0,2,2,132.89,1
4.0,10.21,5,3.0,1,1,132.12,1
4.0,10.21,5,3.0,2,2,130.7,1
4.0,10.21,5,3.0,3,3,132.82,2
4.0,10.21,5,4.0,1,1,132.67,1
4.0,10.21,5,4.0,2,2,131.754,5
4.0,10.21,5,4.0,3,3,130.76,3
4.0,10.21,5,5.0,1,1,132.86,3
4.0,10.21,5,5.0,2,2,131.977,10
4.0,10.21,5,5.0,3,3,131.886842105,19
4.0,10.21,5,5.0,4,4,131.458571429,7
4.0,10.21,5,6.0,2,2,133.503333333,3
4.0,10.21,5,6.0,3,3,131.524285714,7
4.0,10.21,5,6.0,4,4,131.228333333,6
4.0,10.21,6,2.0,2,2,134.975,2
4.0,10.21,6,3.0,3,3,132.27,1
4.0,10.21,6,4.0,2,2,135.05,7
4.0,10.21,6,4.0,3,3,133.3475,4
4.0,10.21,6,4.0,4,4,133.6,2
4.0,10.21,6,5.0,1,1,134.06,3
4.0,10.21,6,5.0,2,2,136.086,5
4.0,10.21,6,5.0,3,3,134.078571429,7
4.0,10.21,6,6.0,3,3,133.743333333,3
4.0,10.21,6,6.0,4,4,134.44,8
4.0,10.21,8,3.0,3,3,136.64,1
4.0,10.21,8,5.0,1,1,136.54,2
4.0,10.21,8,5.0,2,2,138.765,2
4.0,10.21,8,5.0,3,3,136.014285714,7
4.0,10.21,8,5.0,4,4,136.99,2
4.0,10.21,8,6.0,2,2,136.465,2
4.0,10.21,8,6.0,3,3,138.67,1
4.0,10.21,9,2.0,3,3,138.83,1
4.0,10.21,9,5.0,3,3,138.925,2
4.0,11.65,2,3.0,2,2,150.815,2
4.0,11.65,2,3.0,3,3,148.786666667,3
4.0,11.65,2,4.0,2,2,148.1475,4
4.0,11.65,2,4.0,3,3,149.43,7
4.0,11.65,2,4.0,4,4,146.41,1
4.0,11.65,2,5.0,2,2,148.776923077,13
4.0,11.65,2,5.0,3,3,149.393636364,11
4.0,11.65,2,5.0,4,4,150.145,2
4.0,11.65,2,6.0,2,2,149.754444444,9
4.0,11.65,2,6.0,3,3,148.675,2
4.0,11.65,2,6.0,4,4,150.497272727,11
4.0,11.65,3,3.0,3,3,148.2,2
4.0,11.65,3,4.0,2,2,149.83,2
4.0,11.65,3,4.0,3,3,148.494,5
4.0,11.65,3,4.0,4,4,150.055,2
4.0,11.65,3,5.0,2,2,150.339166667,12
4.0,11.65,3,5.0,3,3,149.87,8
4.0,11.65,3,5.0,4,4,148.42,1
4.0,11.65,3,6.0,2,2,150.385833333,12
4.0,11.65,3,6.0,3,3,148.44,1
4.0,11.65,3,6.0,4,4,150.285714286,7
4.0,11.65,5,3.0,2,2,150.945,2
4.0,11.65,5,3.0,3,3,154.69,1
4.0,11.65,5,3.0,4,4,150.64,1
4.0,11.65,5,4.0,2,2,150.35,4
4.0,11.65,5,4.0,3,3,150.248,5
4.0,11.65,5,4.0,4,4,151.51,3
4.0,11.65,5,5.0,2,2,150.968571429,7
4.0,11.65,5,5.0,3,3,151.16,5
4.0,11.65,5,5.0,4,4,150.263333333,3
4.0,11.65,5,6.0,2,2,151.48,1
