racecourse,age_cond,going,raceclass,distance,distance,wintime,count
30.0,4,3,5.0,10.0,10.0,133.37,1
30.0,4,3,6.0,10.0,10.0,130.88,2
30.0,4,4,1.0,5.0,5.0,58.3383333333,6
30.0,4,4,1.0,5.03,5.03,58.08,1
30.0,4,4,1.0,6.0,6.0,69.9633333333,3
30.0,4,4,1.0,7.0,7.0,84.21,1
30.0,4,4,1.0,8.0,8.0,96.952,5
30.0,4,4,1.0,10.0,10.0,124.977777778,18
30.0,4,4,1.0,12.0,12.0,150.67,1
30.0,4,4,1.0,13.0,13.0,168.12,1
30.0,4,4,2.0,5.0,5.0,58.1830769231,13
30.0,4,4,2.0,6.0,6.0,70.924,10
30.0,4,4,2.0,7.0,7.0,83.9045,20
30.0,4,4,2.0,8.0,8.0,96.655,14
30.0,4,4,2.0,10.0,10.0,125.355517241,29
30.0,4,4,2.0,12.0,12.0,151.795,20
30.0,4,4,2.0,13.0,13.0,173.13,1
30.0,4,4,2.0,15.77,15.77,199.7,1
30.0,4,4,2.0,16.0,16.0,210.205,2
30.0,4,4,3.0,5.0,5.0,59.87,1
30.0,4,4,3.0,6.0,6.0,71.92375,8
30.0,4,4,3.0,7.0,7.0,84.2407142857,14
30.0,4,4,3.0,8.0,8.0,97.7645,20
30.0,4,4,3.0,10.0,10.0,125.778965517,29
30.0,4,4,3.0,12.0,12.0,153.241333333,30
30.0,4,4,3.0,13.0,13.0,168.16,5
30.0,4,4,3.0,16.0,16.0,206.2625,4
30.0,4,4,4.0,5.0,5.0,58.5616666667,12
30.0,4,4,4.0,5.03,5.03,58.65,5
30.0,4,4,4.0,6.0,6.0,71.6626923077,26
30.0,4,4,4.0,7.0,7.0,84.4913953488,43
30.0,4,4,4.0,8.0,8.0,98.1019512195,41
30.0,4,4,4.0,10.0,10.0,127.101272727,55
30.0,4,4,4.0,12.0,12.0,152.598974359,39
30.0,4,4,4.0,13.0,13.0,169.126,5
30.0,4,4,4.0,15.77,15.77,204.62,1
30.0,4,4,4.0,16.0,16.0,206.319166667,12
30.0,4,4,5.0,5.0,5.0,58.5483333333,18
30.0,4,4,5.0,5.03,5.03,58.135,2
30.0,4,4,5.0,6.0,6.0,71.9164814815,54
30.0,4,4,5.0,7.0,7.0,84.8253333333,45
30.0,4,4,5.0,8.0,8.0,98.3213432836,67
30.0,4,4,5.0,10.0,10.0,126.766829268,82
30.0,4,4,5.0,12.0,12.0,154.205135135,74
30.0,4,4,5.0,13.0,13.0,167.827777778,36
30.0,4,4,5.0,15.77,15.77,203.005,4
30.0,4,4,5.0,16.0,16.0,207.469615385,26
30.0,4,4,6.0,5.0,5.0,58.9432432432,37
30.0,4,4,6.0,5.03,5.03,59.505,2
30.0,4,4,6.0,6.0,6.0,72.2792553191,94
30.0,4,4,6.0,7.0,7.0,85.3330851064,94
30.0,4,4,6.0,8.0,8.0,98.5776699029,103
30.0,4,4,6.0,10.0,10.0,127.063125,128
30.0,4,4,6.0,12.0,12.0,154.318548387,62
30.0,4,4,6.0,13.0,13.0,167.889534884,43
30.0,4,4,6.0,15.77,15.77,206.19,2
30.0,4,4,6.0,16.0,16.0,207.5353125,32
30.0,4,4,7.0,5.0,5.0,59.43,1
30.0,4,4,7.0,6.0,6.0,72.07,1
30.0,4,4,7.0,8.0,8.0,98.51,1
30.0,4,4,7.0,13.0,13.0,167.32,2
30.0,4,5,2.0,7.0,7.0,83.3,2
30.0,4,5,2.0,10.0,10.0,130.453333333,3
30.0,4,5,3.0,7.64,7.64,94.09,1
30.0,4,5,4.0,7.0,7.0,85.61,1
30.0,4,5,5.0,7.0,7.0,84.16,2
30.0,4,5,5.0,16.0,16.0,215.6,1
30.0,4,5,6.0,16.0,16.0,215.87,1
30.0,4,6,3.0,5.0,5.0,59.66,1
30.0,4,6,3.0,7.64,7.64,95.04,1
30.0,4,6,4.0,7.0,7.0,87.35,1
30.0,4,6,4.0,7.64,7.64,94.65,1
30.0,4,6,5.0,7.0,7.0,87.88,1
30.0,4,6,5.0,7.64,7.64,94.8,1
30.0,4,6,5.0,9.0,9.0,116.37,1
30.0,4,6,5.0,11.48,11.48,154.67,1
30.0,4,6,5.0,16.0,16.0,218.73,1
30.0,4,6,6.0,11.48,11.48,153.146666667,3
30.0,4,7,3.0,10.0,10.0,124.72,1
30.0,4,7,4.0,6.0,6.0,71.8,1
30.0,4,7,4.0,7.0,7.0,87.62,1
30.0,4,7,4.0,16.0,16.0,213.54,1
30.0,4,7,5.0,12.0,12.0,155.65,1
30.0,4,7,5.0,16.0,16.0,209.77,1
30.0,4,7,6.0,6.0,6.0,74.36,1
30.0,4,7,6.0,8.0,8.0,98.99,2
30.0,4,7,6.0,13.0,13.0,170.23,1
30.0,4,8,2.0,7.0,7.0,88.77,1
30.0,4,8,3.0,7.64,7.64,94.7,1
30.0,4,8,4.0,7.0,7.0,87.42,1
34.0,1,2,1.0,5.15,5.15,61.115,2
34.0,1,2,1.0,6.04,6.04,71.7875,4
34.0,1,2,1.0,7.0,7.0,84.94,1
34.0,1,2,2.0,5.15,5.15,59.9433333333,3
34.0,1,2,2.0,7.0,7.0,86.0133333333,3
34.0,1,2,2.0,8.0,8.0,98.47,1
34.0,1,2,3.0,5.15,5.15,60.81,1
34.0,1,2,3.0,6.04,6.04,73.31,1
34.0,1,2,3.0,7.29,7.29,89.81,1
34.0,1,2,4.0,5.15,5.15,62.56,1
34.0,1,2,4.0,6.04,6.04,72.3133333333,9
34.0,1,2,4.0,7.0,7.0,85.4369230769,13
34.0,1,2,5.0,6.04,6.04,72.245,2
34.0,1,2,5.0,7.0,7.0,85.83,1
34.0,1,3,1.0,5.15,5.15,61.605,4
34.0,1,3,1.0,6.04,6.04,72.44375,16
34.0,1,3,1.0,7.0,7.0,85.14375,8
34.0,1,3,2.0,5.15,5.15,60.9916666667,6
34.0,1,3,2.0,6.04,6.04,72.7833333333,3
34.0,1,3,2.0,6.5,6.5,78.34,1
34.0,1,3,2.0,7.0,7.0,86.5985714286,7
34.0,1,3,2.0,8.0,8.0,99.6016666667,6
34.0,1,3,3.0,5.15,5.15,62.196,5
34.0,1,3,3.0,6.04,6.04,72.9283333333,6
34.0,1,3,3.0,7.0,7.0,86.11,5
34.0,1,3,3.0,8.0,8.0,97.5,1
34.0,1,3,4.0,5.15,5.15,61.774,10
34.0,1,3,4.0,6.04,6.04,73.6655555556,63
34.0,1,3,4.0,6.5,6.5,79.71,6
34.0,1,3,4.0,7.0,7.0,86.4502380952,42
34.0,1,3,4.0,8.0,8.0,99.96,3
34.0,1,3,5.0,6.04,6.04,72.93625,8
34.0,1,3,5.0,7.0,7.0,88.565,2
34.0,1,3,5.0,8.0,8.0,99.6133333333,3
34.0,1,5,1.0,5.15,5.15,61.2975,4
34.0,1,5,1.0,6.04,6.04,73.4875,4
34.0,1,5,1.0,7.0,7.0,86.9185714286,7
34.0,1,5,1.0,8.0,8.0,100.25,1
34.0,1,5,2.0,5.15,5.15,62.3233333333,3
34.0,1,5,2.0,6.04,6.04,72.82,2
34.0,1,5,2.0,7.0,7.0,86.92,3
34.0,1,5,2.0,8.0,8.0,100.55,3
34.0,1,5,3.0,5.15,5.15,62.952,5
34.0,1,5,3.0,6.04,6.04,76.35,1
34.0,1,5,3.0,7.0,7.0,87.155,2
34.0,1,5,4.0,5.15,5.15,62.774,5
34.0,1,5,4.0,6.04,6.04,74.8985294118,34
34.0,1,5,4.0,6.5,6.5,80.9266666667,3
34.0,1,5,4.0,7.0,7.0,87.6582142857,28
34.0,1,5,4.0,8.0,8.0,101.8475,4
34.0,1,5,5.0,6.04,6.04,74.71,1
34.0,1,5,5.0,7.0,7.0,87.4833333333,3
34.0,1,6,1.0,5.15,5.15,63.165,4
34.0,1,6,1.0,6.04,6.04,74.185,4
34.0,1,6,1.0,7.0,7.0,88.839,10
34.0,1,6,2.0,5.15,5.15,63.205,2
34.0,1,6,2.0,7.0,7.0,88.22,3
34.0,1,6,2.0,8.0,8.0,101.37,2
34.0,1,6,3.0,5.15,5.15,64.745,2
34.0,1,6,3.0,6.04,6.04,75.57,1
34.0,1,6,3.0,7.0,7.0,88.7275,4
34.0,1,6,3.0,8.0,8.0,103.43,1
34.0,1,6,4.0,5.15,5.15,63.94,2
34.0,1,6,4.0,6.04,6.04,75.4090909091,22
34.0,1,6,4.0,6.5,6.5,82.59,5
34.0,1,6,4.0,7.0,7.0,89.0576923077,13
34.0,1,6,4.0,8.0,8.0,103.721428571,7
34.0,1,6,5.0,6.04,6.04,78.01,1
34.0,1,6,5.0,7.0,7.0,89.015,2
34.0,1,8,1.0,5.15,5.15,64.63,1
34.0,1,8,1.0,6.04,6.04,75.41,3
34.0,1,8,1.0,7.0,7.0,90.8642857143,7
34.0,1,8,1.0,8.0,8.0,103.74,1
34.0,1,8,2.0,6.04,6.04,78.375,2
34.0,1,8,2.0,7.0,7.0,89.235,2
34.0,1,8,2.0,8.0,8.0,102.97,2
34.0,1,8,3.0,6.04,6.04,76.57,2
34.0,1,8,3.0,7.0,7.0,89.35,3
34.0,1,8,4.0,5.15,5.15,66.1725,4
34.0,1,8,4.0,6.04,6.04,77.6016666667,12
34.0,1,8,4.0,6.5,6.5,83.49,4
34.0,1,8,4.0,7.0,7.0,90.6063636364,11
34.0,1,8,4.0,8.0,8.0,105.603636364,11
34.0,1,8,5.0,6.04,6.04,75.97,1
34.0,1,9,1.0,7.0,7.0,91.3430769231,13
34.0,1,9,2.0,5.15,5.15,66.55,1
34.0,1,9,2.0,6.04,6.04,78.6,1
34.0,1,9,2.0,8.0,8.0,109.845,2
34.0,1,9,3.0,5.15,5.15,65.81,1
34.0,1,9,3.0,6.04,6.04,77.8633333333,3
34.0,1,9,4.0,6.04,6.04,79.56,2
34.0,1,9,4.0,6.5,6.5,84.125,4
34.0,1,9,4.0,7.0,7.0,91.81,1
34.0,1,9,4.0,8.0,8.0,107.130666667,15
34.0,1,9,5.0,8.0,8.0,106.47,1
34.0,2,2,1.0,10.03,10.03,126.135,2
34.0,2,2,2.0,11.02,11.02,139.45,1
34.0,2,2,3.0,6.04,6.04,71.31,1
34.0,2,2,3.0,7.0,7.0,82.4,1
34.0,2,2,3.0,8.0,8.0,98.54,2
34.0,2,2,3.0,10.03,10.03,126.838,5
34.0,2,2,4.0,7.0,7.0,84.43,2
34.0,2,2,4.0,8.0,8.0,97.875,2
34.0,2,2,4.0,9.0,9.0,113.415,2
34.0,2,2,4.0,10.03,10.03,127.315,6
34.0,2,2,4.0,12.02,12.02,152.745,2
34.0,2,2,5.0,8.0,8.0,97.69,1
34.0,2,2,5.0,10.03,10.03,126.21,1
34.0,2,3,1.0,6.04,6.04,71.6933333333,6
34.0,2,3,1.0,7.0,7.0,83.6416666667,12
34.0,2,3,1.0,10.03,10.03,126.723571429,14
34.0,2,3,2.0,6.04,6.04,74.49,1
34.0,2,3,2.0,7.0,7.0,82.79,1
34.0,2,3,2.0,8.0,8.0,100.62,1
34.0,2,3,2.0,10.03,10.03,127.806,5
34.0,2,3,2.0,12.02,12.02,153.42,1
34.0,2,3,3.0,6.04,6.04,73.04,1
34.0,2,3,3.0,7.0,7.0,84.18,3
34.0,2,3,3.0,8.03,8.03,96.3,1
34.0,2,3,3.0,10.03,10.03,126.847142857,7
34.0,2,3,3.0,11.02,11.02,140.625,2
34.0,2,3,4.0,5.15,5.15,61.91,1
34.0,2,3,4.0,6.04,6.04,72.809,10
34.0,2,3,4.0,7.0,7.0,85.6628,25
34.0,2,3,4.0,8.0,8.0,98.922,20
34.0,2,3,4.0,9.0,9.0,113.86,4
34.0,2,3,4.0,10.03,10.03,127.957948718,39
34.0,2,3,4.0,11.02,11.02,140.962857143,7
34.0,2,3,4.0,12.02,12.02,154.441666667,12
34.0,2,3,5.0,5.15,5.15,61.14,1
34.0,2,3,5.0,6.04,6.04,72.47625,8
34.0,2,3,5.0,7.0,7.0,86.1690909091,11
34.0,2,3,5.0,8.0,8.0,99.386,5
34.0,2,3,5.0,8.03,8.03,98.1825,4
34.0,2,3,5.0,10.03,10.03,128.875454545,11
34.0,2,3,5.0,12.02,12.02,155.014,5
34.0,2,5,1.0,6.04,6.04,73.202,5
34.0,2,5,1.0,7.0,7.0,88.24,2
34.0,2,5,1.0,10.03,10.03,128.861428571,7
34.0,2,5,2.0,8.0,8.0,99.8,1
34.0,2,5,2.0,10.03,10.03,129.1325,4
34.0,2,5,3.0,7.0,7.0,84.54,2
34.0,2,5,3.0,8.0,8.0,99.53,1
34.0,2,5,3.0,10.03,10.03,129.526666667,3
34.0,2,5,4.0,6.04,6.04,73.78625,8
34.0,2,5,4.0,7.0,7.0,86.8976923077,13
34.0,2,5,4.0,8.0,8.0,100.076,5
34.0,2,5,4.0,10.03,10.03,129.971818182,22
34.0,2,5,4.0,11.02,11.02,143.68,7
34.0,2,5,4.0,12.02,12.02,154.3375,4
34.0,2,5,4.0,16.0,16.0,214.71,1
34.0,2,5,5.0,7.0,7.0,86.538,5
34.0,2,5,5.0,8.0,8.0,99.5,1
34.0,2,5,5.0,8.03,8.03,99.9733333333,3
34.0,2,5,5.0,9.0,9.0,115.525,2
34.0,2,5,5.0,10.03,10.03,129.602857143,7
34.0,2,5,5.0,12.02,12.02,157.66,1
34.0,2,6,1.0,6.04,6.04,74.24,2
34.0,2,6,1.0,7.0,7.0,86.8425,4
34.0,2,6,1.0,10.03,10.03,130.9575,4
34.0,2,6,2.0,7.0,7.0,86.52,2
34.0,2,6,2.0,10.03,10.03,129.81,1
34.0,2,6,3.0,7.0,7.0,87.73,1
34.0,2,6,3.0,10.03,10.03,132.945,2
34.0,2,6,4.0,6.04,6.04,74.9125,4
34.0,2,6,4.0,7.0,7.0,88.4885714286,7
34.0,2,6,4.0,8.0,8.0,102.625,2
34.0,2,6,4.0,10.03,10.03,131.341538462,13
34.0,2,6,4.0,11.02,11.02,145.636666667,3
34.0,2,6,4.0,12.02,12.02,160.1,1
34.0,2,6,5.0,7.0,7.0,88.76,2
34.0,2,6,5.0,8.0,8.0,103.64,3
34.0,2,6,5.0,8.03,8.03,101.405,2
34.0,2,6,5.0,10.03,10.03,132.366666667,6
34.0,2,6,5.0,12.02,12.02,159.925,2
34.0,2,8,1.0,7.0,7.0,89.8042857143,7
34.0,2,8,1.0,10.03,10.03,135.8,1
34.0,2,8,2.0,8.03,8.03,106.63,1
34.0,2,8,2.0,10.03,10.03,135.88,1
34.0,2,8,3.0,7.0,7.0,89.28,4
34.0,2,8,3.0,10.03,10.03,135.51,3
34.0,2,8,4.0,6.04,6.04,77.84,1
34.0,2,8,4.0,7.0,7.0,90.525,8
34.0,2,8,4.0,8.0,8.0,105.225,6
34.0,2,8,4.0,8.03,8.03,102.01,1
34.0,2,8,4.0,10.03,10.03,135.117142857,7
34.0,2,8,4.0,11.02,11.02,150.04,3
34.0,2,8,4.0,12.02,12.02,164.9,2
34.0,2,8,5.0,6.04,6.04,77.555,2
34.0,2,8,5.0,7.0,7.0,91.8466666667,3
34.0,2,9,3.0,7.0,7.0,93.53,1
34.0,2,9,4.0,8.03,8.03,102.49,1
34.0,2,9,4.0,10.03,10.03,138.99,2
34.0,2,9,5.0,6.04,6.04,78.3,1
34.0,2,9,5.0,8.03,8.03,104.235,2
34.0,3,2,1.0,5.15,5.15,59.815,2
34.0,3,2,1.0,6.04,6.04,70.8666666667,3
34.0,3,2,1.0,7.0,7.0,83.61,1
34.0,3,2,1.0,7.29,7.29,87.2133333333,3
34.0,3,2,1.0,10.03,10.03,125.755,4
34.0,3,2,1.0,11.02,11.02,137.36,2
34.0,3,2,1.0,12.02,12.02,150.783333333,3
34.0,3,2,1.0,13.28,13.28,167.336666667,3
34.0,3,2,2.0,6.04,6.04,72.34,1
34.0,3,2,2.0,7.0,7.0,82.81,2
34.0,3,2,2.0,8.0,8.0,97.2466666667,3
34.0,3,2,2.0,9.0,9.0,112.07,2
34.0,3,2,2.0,10.03,10.03,124.205,2
34.0,3,2,2.0,11.02,11.02,140.07,1
34.0,3,2,3.0,5.15,5.15,60.478,5
34.0,3,2,3.0,6.04,6.04,72.035,2
34.0,3,2,3.0,7.0,7.0,84.0875,4
34.0,3,2,3.0,9.0,9.0,111.91,1
34.0,3,2,3.0,10.03,10.03,125.42,1
34.0,3,2,3.0,12.02,12.02,155.22,2
34.0,3,2,3.0,13.28,13.28,169.844,5
34.0,3,2,3.0,16.0,16.0,207.41,1
34.0,3,2,4.0,5.15,5.15,60.16,1
34.0,3,2,4.0,7.0,7.0,85.95,1
34.0,3,2,4.0,7.29,7.29,87.58,1
34.0,3,2,4.0,10.03,10.03,125.55,1
34.0,3,2,4.0,16.0,16.0,211.645,2
34.0,3,2,5.0,5.15,5.15,59.53,1
34.0,3,2,5.0,6.04,6.04,72.8,1
34.0,3,2,5.0,10.03,10.03,127.73,1
34.0,3,2,5.0,13.28,13.28,174.52,1
34.0,3,3,1.0,5.15,5.15,60.01625,8
34.0,3,3,1.0,6.04,6.04,71.755,6
34.0,3,3,1.0,7.0,7.0,84.1411111111,9
34.0,3,3,1.0,7.29,7.29,88.18,1
34.0,3,3,1.0,8.0,8.0,98.39,1
34.0,3,3,1.0,10.03,10.03,124.306666667,6
34.0,3,3,1.0,11.02,11.02,139.12,6
34.0,3,3,1.0,12.02,12.02,151.684444444,9
34.0,3,3,1.0,13.28,13.28,168.61,3
34.0,3,3,2.0,6.04,6.04,72.095,2
34.0,3,3,2.0,7.0,7.0,84.1,5
34.0,3,3,2.0,7.29,7.29,88.66,1
34.0,3,3,2.0,8.0,8.0,97.485,6
34.0,3,3,2.0,9.0,9.0,113.095,2
34.0,3,3,2.0,10.03,10.03,124.659,10
34.0,3,3,2.0,11.02,11.02,141.24,2
34.0,3,3,2.0,12.02,12.02,156.43,1
34.0,3,3,2.0,16.0,16.0,207.86,1
34.0,3,3,3.0,5.15,5.15,61.07,3
34.0,3,3,3.0,6.04,6.04,72.24,6
34.0,3,3,3.0,7.0,7.0,84.51,10
34.0,3,3,3.0,7.29,7.29,87.2,1
34.0,3,3,3.0,8.0,8.0,97.69,1
34.0,3,3,3.0,9.0,9.0,112.641666667,6
34.0,3,3,3.0,10.03,10.03,126.153333333,6
34.0,3,3,3.0,12.02,12.02,154.351666667,6
34.0,3,3,3.0,13.28,13.28,169.551111111,9
34.0,3,3,3.0,16.0,16.0,215.955,2
34.0,3,3,4.0,5.15,5.15,60.952,5
34.0,3,3,4.0,6.04,6.04,72.48,2
34.0,3,3,4.0,7.0,7.0,85.58375,16
34.0,3,3,4.0,8.0,8.0,99.985,4
34.0,3,3,4.0,8.03,8.03,99.09,1
34.0,3,3,4.0,9.0,9.0,114.35,1
34.0,3,3,4.0,10.03,10.03,127.536666667,9
34.0,3,3,4.0,11.02,11.02,139.86,4
34.0,3,3,4.0,12.02,12.02,155.848571429,7
34.0,3,3,4.0,13.28,13.28,170.546666667,3
34.0,3,3,4.0,16.0,16.0,213.405,2
34.0,3,3,5.0,5.15,5.15,61.2644444444,9
34.0,3,3,5.0,6.04,6.04,73.2,2
34.0,3,3,5.0,7.0,7.0,85.5816666667,12
34.0,3,3,5.0,8.0,8.0,100.02,1
34.0,3,3,5.0,9.0,9.0,114.78,1
34.0,3,3,5.0,10.03,10.03,129.098,10
34.0,3,3,5.0,11.02,11.02,140.1675,4
34.0,3,3,5.0,12.02,12.02,154.921428571,7
34.0,3,3,5.0,13.28,13.28,172.501666667,6
34.0,3,3,5.0,16.0,16.0,212.61,1
34.0,3,3,6.0,10.03,10.03,129.595,2
34.0,3,5,1.0,5.15,5.15,60.67,1
34.0,3,5,1.0,6.04,6.04,72.9166666667,3
34.0,3,5,1.0,7.0,7.0,84.9425,8
34.0,3,5,1.0,10.03,10.03,127.33,3
34.0,3,5,1.0,11.02,11.02,138.95,4
34.0,3,5,1.0,12.02,12.02,154.135,4
34.0,3,5,1.0,13.28,13.28,170.8675,4
34.0,3,5,2.0,6.04,6.04,73.47,1
34.0,3,5,2.0,7.0,7.0,86.075,2
34.0,3,5,2.0,8.0,8.0,100.815,2
34.0,3,5,2.0,10.03,10.03,128.28,2
34.0,3,5,2.0,11.02,11.02,142.27,1
34.0,3,5,3.0,5.15,5.15,61.44,1
34.0,3,5,3.0,6.04,6.04,72.22,1
34.0,3,5,3.0,7.0,7.0,86.084,5
34.0,3,5,3.0,8.0,8.0,100.8,1
34.0,3,5,3.0,9.0,9.0,114.66,1
34.0,3,5,3.0,10.03,10.03,127.03,4
34.0,3,5,3.0,13.28,13.28,171.905,4
34.0,3,5,3.0,16.0,16.0,214.86,1
34.0,3,5,4.0,5.15,5.15,62.2925,4
34.0,3,5,4.0,6.04,6.04,74.2,1
34.0,3,5,4.0,7.0,7.0,86.085,2
34.0,3,5,4.0,8.0,8.0,100.215,2
34.0,3,5,4.0,9.0,9.0,115.47,1
34.0,3,5,4.0,10.03,10.03,128.196,5
34.0,3,5,4.0,11.02,11.02,138.22,1
34.0,3,5,4.0,12.02,12.02,157.058,5
34.0,3,5,5.0,5.15,5.15,62.422,5
34.0,3,5,5.0,6.04,6.04,73.24,1
34.0,3,5,5.0,7.0,7.0,86.7466666667,6
34.0,3,5,5.0,8.03,8.03,98.69,1
34.0,3,5,5.0,9.0,9.0,116.86,1
34.0,3,5,5.0,10.03,10.03,129.84,8
34.0,3,5,5.0,11.02,11.02,142.72,2
34.0,3,5,5.0,12.02,12.02,156.126666667,3
34.0,3,5,5.0,13.28,13.28,172.82,1
34.0,3,5,6.0,9.0,9.0,117.64,1
34.0,3,6,1.0,5.15,5.15,60.765,2
34.0,3,6,1.0,6.04,6.04,73.975,2
34.0,3,6,1.0,7.0,7.0,86.0333333333,6
34.0,3,6,1.0,10.03,10.03,129.58,2
34.0,3,6,1.0,11.02,11.02,141.01,2
34.0,3,6,1.0,12.02,12.02,157.6725,4
34.0,3,6,1.0,13.28,13.28,173.2325,4
34.0,3,6,2.0,5.15,5.15,62.53,1
34.0,3,6,2.0,6.04,6.04,74.915,2
34.0,3,6,2.0,7.0,7.0,86.13,1
34.0,3,6,2.0,8.0,8.0,102.115,2
34.0,3,6,2.0,10.03,10.03,129.942,5
34.0,3,6,2.0,13.28,13.28,172.05,1
34.0,3,6,3.0,7.0,7.0,88.18,4
34.0,3,6,3.0,8.0,8.0,102.35,1
34.0,3,6,3.0,9.0,9.0,115.47,2
34.0,3,6,3.0,10.03,10.03,130.755,2
34.0,3,6,3.0,12.02,12.02,156.27,1
34.0,3,6,3.0,13.28,13.28,175.6875,4
34.0,3,6,3.0,16.0,16.0,221.73,1
34.0,3,6,4.0,5.15,5.15,62.57,2
34.0,3,6,4.0,7.0,7.0,88.63,1
34.0,3,6,4.0,10.03,10.03,130.792,5
34.0,3,6,4.0,12.02,12.02,160.518,5
34.0,3,6,4.0,16.0,16.0,220.51,1
34.0,3,6,5.0,5.15,5.15,63.725,2
34.0,3,6,5.0,6.04,6.04,74.44,1
34.0,3,6,5.0,7.0,7.0,89.31,3
34.0,3,6,5.0,9.0,9.0,117.92,1
34.0,3,6,5.0,10.03,10.03,132.406666667,6
34.0,3,6,5.0,11.02,11.02,146.723333333,3
34.0,3,6,5.0,12.02,12.02,159.196666667,3
34.0,3,6,5.0,16.0,16.0,219.94,1
34.0,3,6,6.0,5.15,5.15,65.16,1
34.0,3,6,6.0,10.03,10.03,131.52,1
34.0,3,8,1.0,5.15,5.15,62.055,2
34.0,3,8,1.0,6.04,6.04,76.53,1
34.0,3,8,1.0,7.0,7.0,88.905,2
34.0,3,8,1.0,11.02,11.02,149.05,2
34.0,3,8,1.0,12.02,12.02,161.22,3
34.0,3,8,2.0,6.04,6.04,77.56,1
34.0,3,8,2.0,9.0,9.0,119.63,1
34.0,3,8,2.0,10.03,10.03,131.17,3
34.0,3,8,2.0,12.02,12.02,162.14,1
34.0,3,8,2.0,16.0,16.0,224.91,1
34.0,3,8,3.0,7.0,7.0,89.19,1
34.0,3,8,3.0,8.0,8.0,105.97,1
34.0,3,8,3.0,9.0,9.0,119.64,2
34.0,3,8,3.0,10.03,10.03,134.895,2
34.0,3,8,3.0,12.02,12.02,159.33,2
34.0,3,8,3.0,13.28,13.28,176.34,1
34.0,3,8,3.0,16.0,16.0,229.87,1
34.0,3,8,4.0,5.15,5.15,64.3,1
34.0,3,8,4.0,7.0,7.0,89.76,3
34.0,3,8,4.0,8.0,8.0,105.38,2
34.0,3,8,4.0,10.03,10.03,132.481666667,6
34.0,3,8,4.0,12.02,12.02,162.34,1
34.0,3,8,5.0,5.15,5.15,64.61,2
34.0,3,8,5.0,7.0,7.0,89.24,2
34.0,3,8,5.0,9.0,9.0,119.38,1
34.0,3,8,5.0,10.03,10.03,133.11,1
34.0,3,8,5.0,11.02,11.02,150.095,2
34.0,3,8,5.0,12.02,12.02,165.9,3
34.0,3,8,5.0,16.0,16.0,223.04,1
34.0,3,8,6.0,9.0,9.0,123.15,1
34.0,3,9,1.0,6.04,6.04,77.22,1
34.0,3,9,1.0,10.03,10.03,138.71,1
34.0,3,9,1.0,12.02,12.02,165.81,8
34.0,3,9,2.0,9.0,9.0,122.57,1
34.0,3,9,2.0,10.03,10.03,136.05,6
34.0,3,9,3.0,6.5,6.5,85.1,1
34.0,3,9,3.0,7.0,7.0,91.4816666667,6
34.0,3,9,3.0,8.0,8.0,106.67,1
34.0,3,9,3.0,10.03,10.03,139.055,2
34.0,3,9,3.0,16.0,16.0,236.27,1
34.0,3,9,4.0,8.0,8.0,107.15,1
34.0,3,9,4.0,10.03,10.03,135.29,4
34.0,3,9,4.0,12.02,12.02,167.54,1
34.0,3,9,5.0,5.15,5.15,66.22,1
34.0,3,9,5.0,7.0,7.0,92.25,1
34.0,3,9,5.0,12.02,12.02,169.49,1
34.0,4,2,1.0,8.0,8.0,93.59,1
34.0,4,2,1.0,13.28,13.28,168.96,1
34.0,4,2,2.0,12.02,12.02,150.9,1
34.0,4,2,4.0,16.0,16.0,215.26,1
34.0,4,2,5.0,10.03,10.03,128.8,1
34.0,4,2,5.0,11.02,11.02,144.66,1
34.0,4,3,1.0,8.0,8.0,97.2075,8
34.0,4,3,1.0,12.02,12.02,152.705714286,7
34.0,4,3,1.0,13.28,13.28,169.651428571,7
34.0,4,3,2.0,5.15,5.15,59.86,4
34.0,4,3,2.0,6.04,6.04,71.9066666667,3
34.0,4,3,2.0,7.0,7.0,84.87,1
34.0,4,3,2.0,8.0,8.0,97.0214285714,7
34.0,4,3,2.0,10.03,10.03,126.01,1
34.0,4,3,3.0,10.03,10.03,125.76,2
34.0,4,3,3.0,16.0,16.0,210.87,2
34.0,4,3,4.0,8.0,8.0,97.03,3
34.0,4,3,4.0,8.03,8.03,97.13,4
34.0,4,3,4.0,10.03,10.03,126.968,5
34.0,4,3,4.0,16.0,16.0,211.946,5
34.0,4,3,5.0,5.15,5.15,61.99,1
34.0,4,3,5.0,6.04,6.04,72.58,2
34.0,4,3,5.0,7.0,7.0,85.98,2
34.0,4,3,5.0,8.0,8.0,99.81,1
34.0,4,3,5.0,9.0,9.0,115.355,2
34.0,4,3,5.0,10.03,10.03,128.858947368,19
34.0,4,3,5.0,11.02,11.02,141.5125,12
34.0,4,3,5.0,12.02,12.02,155.91,3
34.0,4,3,5.0,13.28,13.28,171.04,9
34.0,4,3,5.0,16.0,16.0,213.01,1
34.0,4,5,1.0,8.0,8.0,99.09,3
34.0,4,5,1.0,12.02,12.02,155.54,1
34.0,4,5,1.0,13.28,13.28,174.26,3
34.0,4,5,2.0,5.15,5.15,60.5233333333,3
34.0,4,5,2.0,6.04,6.04,73.2425,4
34.0,4,5,2.0,8.0,8.0,100.99,1
34.0,4,5,3.0,10.03,10.03,128.94,1
34.0,4,5,3.0,16.0,16.0,217.17,1
34.0,4,5,4.0,7.0,7.0,86.93,1
