distance,raceclass,age_cond,going,racecourse,racecourse,wintime,count
5.0,4.0,2,2,36.0,36.0,58.14,1
5.0,4.0,2,2,51.0,51.0,59.47,1
5.0,4.0,2,3,2.0,2.0,59.1433333333,3
5.0,4.0,2,3,5.0,5.0,61.878,5
5.0,4.0,2,3,9.0,9.0,58.32,1
5.0,4.0,2,3,16.0,16.0,55.3166666667,3
5.0,4.0,2,3,18.0,18.0,59.345,2
5.0,4.0,2,3,20.0,20.0,58.555,2
5.0,4.0,2,3,22.0,22.0,60.2916666667,6
5.0,4.0,2,3,36.0,36.0,59.39,1
5.0,4.0,2,3,42.0,42.0,58.105,2
5.0,4.0,2,3,43.0,43.0,58.88,2
5.0,4.0,2,3,50.0,50.0,56.55,1
5.0,4.0,2,3,51.0,51.0,58.025,6
5.0,4.0,2,3,54.0,54.0,59.42,1
5.0,4.0,2,3,60.0,60.0,58.988,5
5.0,4.0,2,3,62.0,62.0,58.91,1
5.0,4.0,2,4,27.0,27.0,60.1890909091,11
5.0,4.0,2,4,28.0,28.0,59.7,2
5.0,4.0,2,4,30.0,30.0,59.7044,25
5.0,4.0,2,4,47.0,47.0,59.89,9
5.0,4.0,2,4,58.0,58.0,62.47,1
5.0,4.0,2,5,2.0,2.0,59.8775,4
5.0,4.0,2,5,5.0,5.0,63.1833333333,3
5.0,4.0,2,5,7.0,7.0,61.88,2
5.0,4.0,2,5,9.0,9.0,59.8025,4
5.0,4.0,2,5,16.0,16.0,56.13,1
5.0,4.0,2,5,20.0,20.0,59.33,1
5.0,4.0,2,5,22.0,22.0,60.878,5
5.0,4.0,2,5,36.0,36.0,59.805,2
5.0,4.0,2,5,42.0,42.0,59.72,4
5.0,4.0,2,5,43.0,43.0,59.222,5
5.0,4.0,2,5,51.0,51.0,59.2925,4
5.0,4.0,2,5,54.0,54.0,59.36,1
5.0,4.0,2,5,60.0,60.0,59.44,3
5.0,4.0,2,5,62.0,62.0,60.19,1
5.0,4.0,2,6,2.0,2.0,61.62,1
5.0,4.0,2,6,9.0,9.0,61.82,1
5.0,4.0,2,6,20.0,20.0,59.36,1
5.0,4.0,2,6,22.0,22.0,62.1066666667,3
5.0,4.0,2,6,35.0,35.0,62.34,1
5.0,4.0,2,6,36.0,36.0,60.16,1
5.0,4.0,2,6,43.0,43.0,60.82,3
5.0,4.0,2,6,50.0,50.0,58.54,1
5.0,4.0,2,6,51.0,51.0,58.994,5
5.0,4.0,2,6,54.0,54.0,60.29,1
5.0,4.0,2,6,60.0,60.0,59.81,2
5.0,4.0,2,7,47.0,47.0,60.65,5
5.0,4.0,2,8,2.0,2.0,62.32,1
5.0,4.0,2,8,9.0,9.0,61.315,2
5.0,4.0,2,8,16.0,16.0,57.63,1
5.0,4.0,2,8,18.0,18.0,63.21,1
5.0,4.0,2,8,20.0,20.0,63.18,1
5.0,4.0,2,8,22.0,22.0,64.055,2
5.0,4.0,2,8,42.0,42.0,62.12,2
5.0,4.0,2,8,51.0,51.0,60.648,5
5.0,4.0,2,8,62.0,62.0,60.88,1
5.0,4.0,2,9,2.0,2.0,63.26,1
5.0,4.0,2,9,22.0,22.0,64.41,1
5.0,4.0,3,1,27.0,27.0,59.0575,4
5.0,4.0,3,1,28.0,28.0,58.72,1
5.0,4.0,3,1,30.0,30.0,58.355,6
5.0,4.0,3,1,47.0,47.0,58.796,5
5.0,4.0,3,2,1.0,1.0,60.57,1
5.0,4.0,3,2,5.0,5.0,61.71,3
5.0,4.0,3,2,7.0,7.0,59.7,4
5.0,4.0,3,2,9.0,9.0,58.27,2
5.0,4.0,3,2,14.0,14.0,58.63,1
5.0,4.0,3,2,15.0,15.0,58.53,4
5.0,4.0,3,2,18.0,18.0,58.88,3
5.0,4.0,3,2,22.0,22.0,59.18,2
5.0,4.0,3,2,27.0,27.0,58.37,2
5.0,4.0,3,2,35.0,35.0,59.625,2
5.0,4.0,3,2,44.0,44.0,59.9066666667,3
5.0,4.0,3,2,51.0,51.0,57.7116666667,6
5.0,4.0,3,2,62.0,62.0,57.57,1
5.0,4.0,3,3,1.0,1.0,60.9966666667,6
5.0,4.0,3,3,2.0,2.0,58.2785714286,7
5.0,4.0,3,3,5.0,5.0,62.8233333333,15
5.0,4.0,3,3,7.0,7.0,60.138,5
5.0,4.0,3,3,9.0,9.0,59.0,10
5.0,4.0,3,3,14.0,14.0,59.2854545455,11
5.0,4.0,3,3,15.0,15.0,59.3145,20
5.0,4.0,3,3,18.0,18.0,59.145,4
5.0,4.0,3,3,20.0,20.0,57.925,2
5.0,4.0,3,3,22.0,22.0,60.2741666667,12
5.0,4.0,3,3,27.0,27.0,59.8333333333,3
5.0,4.0,3,3,29.0,29.0,59.79,1
5.0,4.0,3,3,35.0,35.0,59.742,10
5.0,4.0,3,3,41.0,41.0,62.8675,4
5.0,4.0,3,3,42.0,42.0,57.402,5
5.0,4.0,3,3,43.0,43.0,58.76,10
5.0,4.0,3,3,44.0,44.0,60.49625,16
5.0,4.0,3,3,51.0,51.0,58.4866666667,6
5.0,4.0,3,3,54.0,54.0,57.99,1
5.0,4.0,3,3,60.0,60.0,58.9123076923,13
5.0,4.0,3,3,62.0,62.0,58.6066666667,3
5.0,4.0,3,4,27.0,27.0,59.941875,16
5.0,4.0,3,4,28.0,28.0,59.695,4
5.0,4.0,3,4,30.0,30.0,59.2859375,32
5.0,4.0,3,4,47.0,47.0,59.6027586207,29
5.0,4.0,3,4,58.0,58.0,61.81,18
5.0,4.0,3,5,1.0,1.0,61.9466666667,3
5.0,4.0,3,5,2.0,2.0,59.06,7
5.0,4.0,3,5,5.0,5.0,63.6,13
5.0,4.0,3,5,7.0,7.0,60.4066666667,3
5.0,4.0,3,5,9.0,9.0,60.0471428571,7
5.0,4.0,3,5,14.0,14.0,59.75,8
5.0,4.0,3,5,15.0,15.0,59.93,13
5.0,4.0,3,5,16.0,16.0,56.68,1
5.0,4.0,3,5,18.0,18.0,60.87,1
5.0,4.0,3,5,22.0,22.0,60.95,10
5.0,4.0,3,5,27.0,27.0,59.51,1
5.0,4.0,3,5,35.0,35.0,61.12,3
5.0,4.0,3,5,41.0,41.0,63.36,6
5.0,4.0,3,5,42.0,42.0,57.93,1
5.0,4.0,3,5,43.0,43.0,59.4233333333,3
5.0,4.0,3,5,44.0,44.0,61.595,4
5.0,4.0,3,5,50.0,50.0,58.535,2
5.0,4.0,3,5,51.0,51.0,60.09,8
5.0,4.0,3,5,60.0,60.0,58.9222222222,9
5.0,4.0,3,5,62.0,62.0,58.895,2
5.0,4.0,3,6,1.0,1.0,61.955,2
5.0,4.0,3,6,2.0,2.0,59.9633333333,3
5.0,4.0,3,6,5.0,5.0,65.24,8
5.0,4.0,3,6,7.0,7.0,62.4116666667,6
5.0,4.0,3,6,9.0,9.0,60.8366666667,3
5.0,4.0,3,6,14.0,14.0,60.95,5
5.0,4.0,3,6,15.0,15.0,61.4825,8
5.0,4.0,3,6,22.0,22.0,62.012,5
5.0,4.0,3,6,30.0,30.0,58.87,1
5.0,4.0,3,6,35.0,35.0,61.838,5
5.0,4.0,3,6,41.0,41.0,64.68,4
5.0,4.0,3,6,42.0,42.0,60.42,1
5.0,4.0,3,6,44.0,44.0,62.37,1
5.0,4.0,3,6,50.0,50.0,60.48,1
5.0,4.0,3,6,51.0,51.0,61.0533333333,6
5.0,4.0,3,6,60.0,60.0,60.1514285714,7
5.0,4.0,3,6,62.0,62.0,60.68,1
5.0,4.0,3,7,47.0,47.0,61.485,4
5.0,4.0,3,7,58.0,58.0,63.15,2
5.0,4.0,3,8,2.0,2.0,61.51,2
5.0,4.0,3,8,5.0,5.0,66.45,2
5.0,4.0,3,8,7.0,7.0,64.32,1
5.0,4.0,3,8,9.0,9.0,61.592,5
5.0,4.0,3,8,14.0,14.0,63.13,3
5.0,4.0,3,8,15.0,15.0,61.5,2
5.0,4.0,3,8,18.0,18.0,61.41,1
5.0,4.0,3,8,22.0,22.0,62.1666666667,3
5.0,4.0,3,8,27.0,27.0,62.5166666667,3
5.0,4.0,3,8,35.0,35.0,62.59,1
5.0,4.0,3,8,41.0,41.0,65.8,3
5.0,4.0,3,8,42.0,42.0,62.3166666667,3
5.0,4.0,3,8,43.0,43.0,63.155,2
5.0,4.0,3,8,51.0,51.0,62.405,6
5.0,4.0,3,8,60.0,60.0,61.27,1
5.0,4.0,3,8,62.0,62.0,62.905,2
5.0,4.0,3,9,2.0,2.0,62.415,2
5.0,4.0,3,9,5.0,5.0,67.8,1
5.0,4.0,3,9,14.0,14.0,65.77,1
5.0,4.0,3,9,15.0,15.0,63.585,2
5.0,4.0,3,9,35.0,35.0,63.86,2
5.0,4.0,3,9,41.0,41.0,67.064,5
5.0,4.0,3,9,50.0,50.0,62.88,1
5.0,4.0,4,1,27.0,27.0,59.1225,4
5.0,4.0,4,1,28.0,28.0,58.68,1
5.0,4.0,4,1,30.0,30.0,57.8488888889,9
5.0,4.0,4,1,47.0,47.0,58.595,2
5.0,4.0,4,2,14.0,14.0,57.98,2
5.0,4.0,4,2,36.0,36.0,57.44,1
5.0,4.0,4,2,51.0,51.0,58.64,3
5.0,4.0,4,3,2.0,2.0,59.23,1
5.0,4.0,4,3,5.0,5.0,63.035,2
5.0,4.0,4,3,14.0,14.0,59.5525,4
5.0,4.0,4,3,15.0,15.0,58.652,5
5.0,4.0,4,3,16.0,16.0,54.77,3
5.0,4.0,4,3,18.0,18.0,59.97,2
5.0,4.0,4,3,20.0,20.0,57.9566666667,3
5.0,4.0,4,3,36.0,36.0,59.3633333333,3
5.0,4.0,4,3,42.0,42.0,57.9475,4
5.0,4.0,4,3,44.0,44.0,60.4,5
5.0,4.0,4,3,51.0,51.0,57.9933333333,6
5.0,4.0,4,3,62.0,62.0,59.89,1
5.0,4.0,4,4,27.0,27.0,59.876,10
5.0,4.0,4,4,28.0,28.0,59.6233333333,6
5.0,4.0,4,4,30.0,30.0,58.5616666667,12
5.0,4.0,4,4,47.0,47.0,59.4545454545,22
5.0,4.0,4,5,2.0,2.0,59.61,1
5.0,4.0,4,5,5.0,5.0,63.09,2
5.0,4.0,4,5,7.0,7.0,60.77,1
5.0,4.0,4,5,14.0,14.0,59.985,2
5.0,4.0,4,5,15.0,15.0,60.586,5
5.0,4.0,4,5,16.0,16.0,55.4,1
5.0,4.0,4,5,18.0,18.0,58.8,1
5.0,4.0,4,5,20.0,20.0,58.22,2
5.0,4.0,4,5,35.0,35.0,59.84,1
5.0,4.0,4,5,36.0,36.0,60.1575,4
5.0,4.0,4,5,42.0,42.0,58.35,3
5.0,4.0,4,5,43.0,43.0,59.39,2
5.0,4.0,4,5,44.0,44.0,61.145,2
5.0,4.0,4,5,51.0,51.0,59.335,6
5.0,4.0,4,6,2.0,2.0,59.93,1
5.0,4.0,4,6,15.0,15.0,61.1766666667,3
5.0,4.0,4,6,18.0,18.0,60.46,1
5.0,4.0,4,6,20.0,20.0,59.6,1
5.0,4.0,4,6,43.0,43.0,60.68,1
5.0,4.0,4,6,51.0,51.0,60.035,8
5.0,4.0,4,7,47.0,47.0,60.995,2
5.0,4.0,4,7,58.0,58.0,63.27,1
5.0,4.0,4,8,14.0,14.0,61.57,3
5.0,4.0,4,8,15.0,15.0,62.258,5
5.0,4.0,4,8,16.0,16.0,57.83,1
5.0,4.0,4,8,22.0,22.0,61.35,1
5.0,4.0,4,8,51.0,51.0,62.175,4
5.0,4.0,4,9,14.0,14.0,63.37,1
5.0,4.0,4,9,22.0,22.0,64.87,1
5.0,4.0,4,9,42.0,42.0,60.69,1
5.0,4.0,4,9,51.0,51.0,61.15,1
5.0,5.0,1,1,27.0,27.0,60.374,20
5.0,5.0,1,1,28.0,28.0,60.255,4
5.0,5.0,1,1,30.0,30.0,59.1653333333,15
5.0,5.0,1,1,47.0,47.0,58.8914285714,7
5.0,5.0,1,2,2.0,2.0,58.905,2
5.0,5.0,1,2,5.0,5.0,62.944,10
5.0,5.0,1,2,7.0,7.0,61.2975,12
5.0,5.0,1,2,9.0,9.0,58.68,1
5.0,5.0,1,2,14.0,14.0,58.99,1
5.0,5.0,1,2,15.0,15.0,59.805,8
5.0,5.0,1,2,18.0,18.0,60.55,1
5.0,5.0,1,2,22.0,22.0,59.895,4
5.0,5.0,1,2,30.0,30.0,57.16,1
5.0,5.0,1,2,41.0,41.0,62.385,2
5.0,5.0,1,2,42.0,42.0,57.7033333333,3
5.0,5.0,1,2,43.0,43.0,59.48,1
5.0,5.0,1,2,51.0,51.0,60.128,5
5.0,5.0,1,2,54.0,54.0,59.39,3
5.0,5.0,1,3,2.0,2.0,60.382,5
5.0,5.0,1,3,5.0,5.0,63.3309259259,54
5.0,5.0,1,3,7.0,7.0,61.4452,25
5.0,5.0,1,3,9.0,9.0,59.686875,16
5.0,5.0,1,3,14.0,14.0,60.556,10
5.0,5.0,1,3,15.0,15.0,60.425,42
5.0,5.0,1,3,18.0,18.0,59.9308333333,12
5.0,5.0,1,3,20.0,20.0,59.2371428571,7
5.0,5.0,1,3,22.0,22.0,61.5814285714,21
5.0,5.0,1,3,27.0,27.0,60.17,2
5.0,5.0,1,3,29.0,29.0,60.0133333333,3
5.0,5.0,1,3,30.0,30.0,58.485,2
5.0,5.0,1,3,35.0,35.0,61.14,6
5.0,5.0,1,3,36.0,36.0,61.0416666667,6
5.0,5.0,1,3,41.0,41.0,63.425,12
5.0,5.0,1,3,42.0,42.0,58.8964,25
5.0,5.0,1,3,43.0,43.0,59.9306896552,29
5.0,5.0,1,3,44.0,44.0,60.56,2
5.0,5.0,1,3,50.0,50.0,58.09,9
5.0,5.0,1,3,51.0,51.0,59.5561538462,13
5.0,5.0,1,3,54.0,54.0,59.9128571429,21
5.0,5.0,1,4,27.0,27.0,60.9765517241,29
5.0,5.0,1,4,28.0,28.0,61.094,5
5.0,5.0,1,4,30.0,30.0,59.7117073171,41
5.0,5.0,1,4,47.0,47.0,60.3407142857,56
5.0,5.0,1,4,58.0,58.0,62.87,7
5.0,5.0,1,5,2.0,2.0,60.6966666667,3
5.0,5.0,1,5,5.0,5.0,65.1973913043,23
5.0,5.0,1,5,7.0,7.0,62.1627777778,18
5.0,5.0,1,5,9.0,9.0,60.793,10
5.0,5.0,1,5,14.0,14.0,61.848,15
5.0,5.0,1,5,15.0,15.0,61.6147619048,21
5.0,5.0,1,5,18.0,18.0,60.355,4
5.0,5.0,1,5,20.0,20.0,60.12,6
5.0,5.0,1,5,22.0,22.0,61.7884210526,19
5.0,5.0,1,5,27.0,27.0,60.87,1
5.0,5.0,1,5,30.0,30.0,58.13,1
5.0,5.0,1,5,35.0,35.0,61.13,6
5.0,5.0,1,5,36.0,36.0,60.88,1
5.0,5.0,1,5,41.0,41.0,64.24375,8
5.0,5.0,1,5,42.0,42.0,59.7966666667,6
5.0,5.0,1,5,43.0,43.0,60.6771428571,21
5.0,5.0,1,5,44.0,44.0,62.25,2
5.0,5.0,1,5,50.0,50.0,59.5733333333,3
5.0,5.0,1,5,51.0,51.0,60.7325,12
5.0,5.0,1,5,54.0,54.0,61.0946153846,13
5.0,5.0,1,6,2.0,2.0,61.625,2
5.0,5.0,1,6,5.0,5.0,65.549,10
5.0,5.0,1,6,7.0,7.0,63.5236363636,11
5.0,5.0,1,6,9.0,9.0,61.4876923077,13
5.0,5.0,1,6,14.0,14.0,62.43,5
5.0,5.0,1,6,15.0,15.0,61.9738461538,13
5.0,5.0,1,6,18.0,18.0,61.49,2
5.0,5.0,1,6,20.0,20.0,60.8066666667,3
5.0,5.0,1,6,22.0,22.0,63.377,10
5.0,5.0,1,6,27.0,27.0,61.73,1
5.0,5.0,1,6,29.0,29.0,62.35,1
5.0,5.0,1,6,35.0,35.0,63.98,2
5.0,5.0,1,6,41.0,41.0,66.626,5
5.0,5.0,1,6,42.0,42.0,60.83,3
5.0,5.0,1,6,43.0,43.0,61.8986666667,15
5.0,5.0,1,6,44.0,44.0,63.19,1
5.0,5.0,1,6,50.0,50.0,58.995,2
5.0,5.0,1,6,51.0,51.0,62.0266666667,9
5.0,5.0,1,6,54.0,54.0,62.2781818182,11
5.0,5.0,1,7,47.0,47.0,61.065,8
5.0,5.0,1,7,58.0,58.0,65.09,2
5.0,5.0,1,8,5.0,5.0,67.015,6
5.0,5.0,1,8,7.0,7.0,64.1416666667,6
5.0,5.0,1,8,9.0,9.0,61.735,10
5.0,5.0,1,8,14.0,14.0,64.575,2
5.0,5.0,1,8,15.0,15.0,63.195,8
5.0,5.0,1,8,18.0,18.0,63.985,4
5.0,5.0,1,8,20.0,20.0,62.435,2
5.0,5.0,1,8,22.0,22.0,64.7425,8
5.0,5.0,1,8,27.0,27.0,63.78,1
5.0,5.0,1,8,30.0,30.0,61.84,1
5.0,5.0,1,8,35.0,35.0,65.3,4
5.0,5.0,1,8,41.0,41.0,68.71,2
5.0,5.0,1,8,42.0,42.0,61.98,3
5.0,5.0,1,8,43.0,43.0,63.85,7
5.0,5.0,1,8,44.0,44.0,63.88,1
5.0,5.0,1,8,50.0,50.0,61.46,4
5.0,5.0,1,8,51.0,51.0,63.895,4
5.0,5.0,1,8,54.0,54.0,64.24875,8
5.0,5.0,1,9,2.0,2.0,64.74,2
5.0,5.0,1,9,5.0,5.0,67.142,5
5.0,5.0,1,9,9.0,9.0,63.325,2
5.0,5.0,1,9,15.0,15.0,64.195,2
5.0,5.0,1,9,18.0,18.0,64.89,1
5.0,5.0,1,9,22.0,22.0,65.735,2
5.0,5.0,1,9,41.0,41.0,69.02,1
5.0,5.0,1,9,43.0,43.0,64.88,3
5.0,5.0,1,9,50.0,50.0,62.36,1
5.0,5.0,1,9,54.0,54.0,62.965,2
5.0,5.0,2,1,27.0,27.0,60.315,8
5.0,5.0,2,1,30.0,30.0,59.175,8
5.0,5.0,2,1,47.0,47.0,58.52,3
5.0,5.0,2,2,5.0,5.0,63.36,1
5.0,5.0,2,2,7.0,7.0,60.5533333333,3
5.0,5.0,2,2,9.0,9.0,59.59,2
5.0,5.0,2,2,14.0,14.0,60.145,2
5.0,5.0,2,2,15.0,15.0,58.1533333333,3
5.0,5.0,2,2,18.0,18.0,59.41,1
5.0,5.0,2,2,27.0,27.0,58.61,1
5.0,5.0,2,2,42.0,42.0,57.425,2
5.0,5.0,2,2,51.0,51.0,58.54,1
5.0,5.0,2,2,62.0,62.0,58.77,1
5.0,5.0,2,3,2.0,2.0,59.375,2
5.0,5.0,2,3,5.0,5.0,63.122,10
5.0,5.0,2,3,7.0,7.0,61.19,5
5.0,5.0,2,3,9.0,9.0,59.4225,4
5.0,5.0,2,3,14.0,14.0,60.1311111111,9
5.0,5.0,2,3,15.0,15.0,59.045,4
5.0,5.0,2,3,18.0,18.0,59.7733333333,6
5.0,5.0,2,3,20.0,20.0,58.0883333333,12
5.0,5.0,2,3,22.0,22.0,59.495,2
5.0,5.0,2,3,27.0,27.0,60.1,1
5.0,5.0,2,3,35.0,35.0,60.1371428571,14
5.0,5.0,2,3,36.0,36.0,60.6,3
5.0,5.0,2,3,41.0,41.0,63.53,1
5.0,5.0,2,3,42.0,42.0,58.5133333333,6
5.0,5.0,2,3,44.0,44.0,60.19,2
5.0,5.0,2,3,51.0,51.0,58.9466666667,3
5.0,5.0,2,3,54.0,54.0,59.5025,4
5.0,5.0,2,3,60.0,60.0,59.5585714286,7
5.0,5.0,2,4,27.0,27.0,60.9523809524,21
5.0,5.0,2,4,28.0,28.0,60.635,6
5.0,5.0,2,4,30.0,30.0,59.6481481481,27
5.0,5.0,2,4,47.0,47.0,59.9784375,32
5.0,5.0,2,4,58.0,58.0,62.55,2
5.0,5.0,2,5,2.0,2.0,59.0533333333,3
5.0,5.0,2,5,5.0,5.0,62.81,2
5.0,5.0,2,5,7.0,7.0,61.2766666667,9
5.0,5.0,2,5,9.0,9.0,60.18,1
5.0,5.0,2,5,14.0,14.0,61.02,5
5.0,5.0,2,5,15.0,15.0,61.2,6
5.0,5.0,2,5,18.0,18.0,60.4333333333,3
5.0,5.0,2,5,20.0,20.0,58.925,4
5.0,5.0,2,5,22.0,22.0,60.682,5
5.0,5.0,2,5,27.0,27.0,59.52,1
5.0,5.0,2,5,29.0,29.0,60.18,1
5.0,5.0,2,5,35.0,35.0,60.6925,8
5.0,5.0,2,5,41.0,41.0,64.42,2
5.0,5.0,2,5,42.0,42.0,59.67,2
5.0,5.0,2,5,51.0,51.0,60.2175,4
5.0,5.0,2,5,60.0,60.0,58.79,1
5.0,5.0,2,6,2.0,2.0,61.22,2
5.0,5.0,2,6,5.0,5.0,64.23,1
5.0,5.0,2,6,7.0,7.0,62.85,1
5.0,5.0,2,6,14.0,14.0,61.3133333333,3
5.0,5.0,2,6,15.0,15.0,62.09,1
5.0,5.0,2,6,18.0,18.0,61.06,2
5.0,5.0,2,6,20.0,20.0,60.285,2
5.0,5.0,2,6,22.0,22.0,62.75,3
5.0,5.0,2,6,27.0,27.0,61.525,2
5.0,5.0,2,6,35.0,35.0,61.5766666667,15
5.0,5.0,2,6,41.0,41.0,65.08,3
5.0,5.0,2,6,42.0,42.0,60.625,2
5.0,5.0,2,6,51.0,51.0,61.325,2
5.0,5.0,2,6,54.0,54.0,60.59,1
5.0,5.0,2,6,60.0,60.0,60.605,2
5.0,5.0,2,7,30.0,30.0,61.66,1
5.0,5.0,2,7,47.0,47.0,61.925,2
5.0,5.0,2,7,58.0,58.0,63.81,1
5.0,5.0,2,8,2.0,2.0,62.668,5
5.0,5.0,2,8,5.0,5.0,65.08,1
5.0,5.0,2,8,7.0,7.0,63.45,1
5.0,5.0,2,8,14.0,14.0,63.36,1
5.0,5.0,2,8,15.0,15.0,62.14,2
5.0,5.0,2,8,20.0,20.0,61.37,1
5.0,5.0,2,8,35.0,35.0,63.6066666667,3
5.0,5.0,2,8,51.0,51.0,64.43,1
5.0,5.0,2,8,54.0,54.0,62.63,1
5.0,5.0,2,9,2.0,2.0,64.9833333333,3
5.0,5.0,2,9,35.0,35.0,64.49,3
5.0,5.0,3,1,27.0,27.0,59.585,6
5.0,5.0,3,1,28.0,28.0,59.0266666667,3
5.0,5.0,3,1,30.0,30.0,58.5625,20
5.0,5.0,3,1,47.0,47.0,58.78125,8
5.0,5.0,3,1,58.0,58.0,61.105,2
5.0,5.0,3,2,2.0,2.0,58.01,2
5.0,5.0,3,2,5.0,5.0,62.3,6
5.0,5.0,3,2,7.0,7.0,59.91,3
5.0,5.0,3,2,9.0,9.0,58.385,4
5.0,5.0,3,2,14.0,14.0,58.86,2
5.0,5.0,3,2,15.0,15.0,58.7885714286,7
5.0,5.0,3,2,18.0,18.0,59.334,5
5.0,5.0,3,2,20.0,20.0,58.32,1
5.0,5.0,3,2,22.0,22.0,60.49,1
5.0,5.0,3,2,30.0,30.0,57.59,1
5.0,5.0,3,2,35.0,35.0,60.45,2
5.0,5.0,3,2,41.0,41.0,62.206,5
5.0,5.0,3,2,42.0,42.0,57.6866666667,3
5.0,5.0,3,2,43.0,43.0,58.86,1
5.0,5.0,3,2,44.0,44.0,60.02,1
5.0,5.0,3,2,51.0,51.0,58.5066666667,3
5.0,5.0,3,2,54.0,54.0,58.275,2
5.0,5.0,3,3,2.0,2.0,58.99,2
5.0,5.0,3,3,5.0,5.0,62.5697826087,46
5.0,5.0,3,3,7.0,7.0,61.0685714286,7
5.0,5.0,3,3,9.0,9.0,59.05,7
5.0,5.0,3,3,14.0,14.0,59.5333333333,9
5.0,5.0,3,3,15.0,15.0,59.5575,20
5.0,5.0,3,3,18.0,18.0,59.4918181818,22
5.0,5.0,3,3,20.0,20.0,58.5569230769,13
5.0,5.0,3,3,22.0,22.0,60.23,7
5.0,5.0,3,3,27.0,27.0,59.8,1
5.0,5.0,3,3,29.0,29.0,59.67,1
5.0,5.0,3,3,30.0,30.0,57.92,3
5.0,5.0,3,3,35.0,35.0,59.992,10
5.0,5.0,3,3,36.0,36.0,58.5733333333,3
5.0,5.0,3,3,41.0,41.0,62.8216,25
5.0,5.0,3,3,42.0,42.0,58.0207692308,13
5.0,5.0,3,3,43.0,43.0,59.3783333333,6
5.0,5.0,3,3,44.0,44.0,60.722,5
5.0,5.0,3,3,50.0,50.0,57.185,2
5.0,5.0,3,3,51.0,51.0,58.798,10
5.0,5.0,3,3,54.0,54.0,58.94,6
5.0,5.0,3,3,60.0,60.0,59.22,1
5.0,5.0,3,3,62.0,62.0,58.28,1
5.0,5.0,3,4,27.0,27.0,60.172173913,23
5.0,5.0,3,4,28.0,28.0,60.4214285714,7
5.0,5.0,3,4,30.0,30.0,59.0854098361,61
5.0,5.0,3,4,47.0,47.0,59.7231578947,57
5.0,5.0,3,4,58.0,58.0,62.38375,24
5.0,5.0,3,5,2.0,2.0,59.865,8
5.0,5.0,3,5,5.0,5.0,63.6003448276,29
5.0,5.0,3,5,7.0,7.0,61.86,4
5.0,5.0,3,5,9.0,9.0,60.915,2
5.0,5.0,3,5,14.0,14.0,60.32,3
5.0,5.0,3,5,15.0,15.0,60.8066666667,12
5.0,5.0,3,5,18.0,18.0,60.575,6
5.0,5.0,3,5,20.0,20.0,58.3275,4
5.0,5.0,3,5,22.0,22.0,61.2614285714,14
5.0,5.0,3,5,29.0,29.0,60.73,1
5.0,5.0,3,5,30.0,30.0,58.27,1
5.0,5.0,3,5,35.0,35.0,60.7277777778,9
5.0,5.0,3,5,41.0,41.0,63.4086666667,15
5.0,5.0,3,5,42.0,42.0,58.64,14
5.0,5.0,3,5,43.0,43.0,59.4566666667,3
5.0,5.0,3,5,44.0,44.0,61.1933333333,3
5.0,5.0,3,5,50.0,50.0,57.93,1
5.0,5.0,3,5,51.0,51.0,59.603,10
5.0,5.0,3,5,54.0,54.0,60.75,1
5.0,5.0,3,6,2.0,2.0,60.56,2
5.0,5.0,3,6,5.0,5.0,64.7533333333,12
5.0,5.0,3,6,7.0,7.0,62.4225,4
5.0,5.0,3,6,9.0,9.0,60.67,3
5.0,5.0,3,6,14.0,14.0,61.98,1
5.0,5.0,3,6,15.0,15.0,61.533,10
5.0,5.0,3,6,18.0,18.0,61.4925,4
5.0,5.0,3,6,20.0,20.0,60.1033333333,3
5.0,5.0,3,6,22.0,22.0,61.8575,4
5.0,5.0,3,6,29.0,29.0,61.06,1
5.0,5.0,3,6,35.0,35.0,61.8714285714,7
5.0,5.0,3,6,41.0,41.0,64.602,5
5.0,5.0,3,6,42.0,42.0,59.285,2
5.0,5.0,3,6,43.0,43.0,61.0583333333,6
5.0,5.0,3,6,44.0,44.0,61.96,1
5.0,5.0,3,6,50.0,50.0,59.535,2
5.0,5.0,3,6,51.0,51.0,59.9375,4
5.0,5.0,3,6,54.0,54.0,62.5475,4
5.0,5.0,3,6,60.0,60.0,61.2,1
5.0,5.0,3,6,62.0,62.0,60.41,1
5.0,5.0,3,7,27.0,27.0,60.76,1
5.0,5.0,3,7,47.0,47.0,60.9233333333,3
5.0,5.0,3,7,58.0,58.0,63.38,2
5.0,5.0,3,8,2.0,2.0,61.62,3
5.0,5.0,3,8,5.0,5.0,65.692,5
5.0,5.0,3,8,7.0,7.0,63.26,2
5.0,5.0,3,8,9.0,9.0,60.995,2
5.0,5.0,3,8,15.0,15.0,63.132,5
5.0,5.0,3,8,18.0,18.0,63.04,4
5.0,5.0,3,8,20.0,20.0,61.1885714286,7
5.0,5.0,3,8,22.0,22.0,64.33,3
5.0,5.0,3,8,30.0,30.0,61.26,1
5.0,5.0,3,8,35.0,35.0,63.04,2
5.0,5.0,3,8,41.0,41.0,65.225,2
5.0,5.0,3,8,42.0,42.0,60.8216666667,6
5.0,5.0,3,8,43.0,43.0,61.9366666667,3
5.0,5.0,3,8,50.0,50.0,60.545,2
5.0,5.0,3,8,51.0,51.0,62.1,1
5.0,5.0,3,8,54.0,54.0,63.67,1
5.0,5.0,3,8,62.0,62.0,62.3,1
